PropertyMedianID,StateCode,City,Suburb,Median,UpdatedYear,UpdatedMonth,Postcode,Quater,District,No of Sales
1605,NSW,,Kings Park,632000,2016,6,,,,
1609,NSW,,Kirribilli,1050000,2016,6,,,,
1611,NSW,,Knights Hill,688000,2016,6,,,,
1622,NSW,,Kurraba Point,1050000,2016,6,,,,
1627,NSW,,Lake Haven,480000,2016,6,,,,
1629,NSW,,Lake Munmorah,480000,2016,6,,,,
1636,NSW,,Lane Cove West,835000,2016,6,,,,
1640,NSW,,Lavender Bay,1050000,2016,6,,,,
1641,NSW,,Leichhardt,1324000,2016,6,,,,
1643,NSW,,Lemon Tree,480000,2016,6,,,,
1644,NSW,,Lemon Tree Passage,449000,2016,6,,,,
1648,NSW,,Lewisham,985000,2016,6,,,,
1651,NSW,,Lilyfield,1324000,2016,6,,,,
1654,NSW,,Linley Point,835000,2016,6,,,,
1668,NSW,,Longueville,835000,2016,6,,,,
1669,NSW,,Loquat Valley,1391000,2016,6,,,,
1672,NSW,,Lovett Bay,1391000,2016,6,,,,
1675,NSW,,Lucas Heights,900000,2016,6,,,,
1679,NSW,,Macarthur Heights,545000,2016,6,,,,
1680,NSW,,MacMasters Beach,600000,2016,6,,,,
1685,NSW,,Macquarie Pass,525000,2016,6,,,,
1686,NSW,,Macquarie University campus,1020000,2016,6,,,,
1695,NSW,,Mallabula,449000,2016,6,,,,
1698,NSW,,Mangrove Creek,600000,2016,6,,,,
1699,NSW,,Mangrove Mountain,600000,2016,6,,,,
1710,NSW,,Maroubra Junction,1100000,2016,6,,,,
1725,NSW,,McCarrs Creek,1391000,2016,6,,,,
1729,NSW,,Medowie,449000,2016,6,,,,
1731,NSW,,Mellong,635000,2016,6,,,,
1759,NSW,,Mogo Creek,635000,2016,6,,,,
1762,NSW,,Mooney Mooney,600000,2016,6,,,,
1763,NSW,,Mooney Mooney Creek,600000,2016,6,,,,
1767,NSW,,Morning Bay,1391000,2016,6,,,,
1775,NSW,,Mount Elliot,600000,2016,6,,,,
1789,NSW,,Mount White,600000,2016,6,,,,
1801,NSW,,Neath,316000,2016,6,,,,
1803,NSW,,Nelson Bay,449000,2016,6,,,,
1804,NSW,,Nelsons Plains,449000,2016,6,,,,
1814,NSW,,Niagara Park,600000,2016,6,,,,
1815,NSW,,Norah Head,480000,2016,6,,,,
1818,NSW,,North Avoca,600000,2016,6,,,,
1819,NSW,,North Balgowlah,1035000,2016,6,,,,
1820,NSW,,North Curl Curl,1035000,2016,6,,,,
1821,NSW,,North Gosford,600000,2016,6,,,,
1824,NSW,,North Manly,1035000,2016,6,,,,
1829,NSW,,North St Ives,1600000,2016,6,,,,
1839,NSW,,Northwood,835000,2016,6,,,,
1849,NSW,,One Mile,449000,2016,6,,,,
1852,NSW,,Osterley,449000,2016,6,,,,
1856,NSW,,Oxford Falls,1035000,2016,6,,,,
1862,NSW,,Palm Beach,1391000,2016,6,,,,
1866,NSW,,Paradise Beach,1391000,2016,6,,,,
1870,NSW,,Paxton,316000,2016,6,,,,
1873,NSW,,Pearl Beach,600000,2016,6,,,,
1874,NSW,,Peats Ridge,600000,2016,6,,,,
1881,NSW,,Perrys Crossing,635000,2016,6,,,,
1882,NSW,,Petersham,985000,2016,6,,,,
1884,NSW,,Phegans Bay,600000,2016,6,,,,
1887,NSW,,Picketts Valley,600000,2016,6,,,,
1895,NSW,,Point Clare,600000,2016,6,,,,
1896,NSW,,Point Frederick,600000,2016,6,,,,
1902,NSW,,Port Stephens,449000,2016,6,,,,
1909,NSW,,Pretty Beach,600000,2016,6,,,,
1913,NSW,,Putty,635000,2016,6,,,,
1927,NSW,,Raymond Terrace,449000,2016,6,,,,
1937,NSW,,Riverview,835000,2016,6,,,,
1944,NSW,,Rose Valley,688000,2016,6,,,,
1952,NSW,,Rozelle,1324000,2016,6,,,,
1963,NSW,,Saddleback Mountain,688000,2016,6,,,,
1965,NSW,,Salamander Bay,449000,2016,6,,,,
1966,NSW,,Salt Ash,449000,2016,6,,,,
1967,NSW,,Salt Pan Cove,1391000,2016,6,,,,
1969,NSW,,Sand Point,1391000,2016,6,,,,
1972,NSW,,Sandy Point,900000,2016,6,,,,
1978,NSW,,Scotland Island,1391000,2016,6,,,,
1981,NSW,,Seaham,449000,2016,6,,,,
1994,NSW,,Soldiers Point,449000,2016,6,,,,
2003,NSW,,South Warriewood,1391000,2016,6,,,,
2014,NSW,,St Huberts Island,600000,2016,6,,,,
2018,NSW,,St Peters,985000,2016,6,,,,
2020,NSW,,Stanmore,985000,2016,6,,,,
2024,NSW,,Stokes Point,1391000,2016,6,,,,
2029,NSW,,Summerland Point,480000,2016,6,,,,
2032,NSW,,Swan Bay,449000,2016,6,,,,
2034,NSW,,Sydenham,985000,2016,6,,,,
2036,NSW,,Sydney Airport,760000,2016,6,,,,
2038,NSW,,Sylvania Waters,900000,2016,6,,,,
2043,NSW,,Tanilba Bay,449000,2016,6,,,,
2048,NSW,,Taylors Beach,449000,2016,6,,,,
2049,NSW,,Taylors Point,1391000,2016,6,,,,
2052,NSW,,Tempe,985000,2016,6,,,,
2053,NSW,,Ten Mile Hollow,635000,2016,6,,,,
2058,NSW,,Terrey Hills,1035000,2016,6,,,,
2060,NSW,,The Basin,1391000,2016,6,,,,
2073,NSW,,Tilligerry Creek,449000,2016,6,,,,
2075,NSW,,Tomago,449000,2016,6,,,,
2077,NSW,,Toowoon Bay,480000,2016,6,,,,
2080,NSW,,Towlers Bay,1391000,2016,6,,,,
2085,NSW,,Tumbi Umbi,480000,2016,6,,,,
2086,NSW,,Tumbledown Dick,1391000,2016,6,,,,
2087,NSW,,Turimetta,1391000,2016,6,,,,
2095,NSW,,Upper Kangaroo Valley,688000,2016,6,,,,
2097,NSW,,Upper Mangrove,600000,2016,6,,,,
2120,NSW,,Warriewood Beach,1391000,2016,6,,,,
2131,NSW,,Wendoree Park,600000,2016,6,,,,
2134,NSW,,Werri Beach,688000,2016,6,,,,
2138,NSW,,West Gosford,600000,2016,6,,,,
2140,NSW,,West Killara,1600000,2016,6,,,,
2141,NSW,,West Lindfield,1600000,2016,6,,,,
2150,NSW,,Whale Beach,1391000,2016,6,,,,
2151,NSW,,Wheeler Heights,1035000,2016,6,,,,
2158,NSW,,Williamtown,449000,2016,6,,,,
2161,NSW,,Willow Vale,688000,2016,6,,,,
2174,NSW,,Womerah,635000,2016,6,,,,
2184,NSW,,Woolwich,1780000,2016,6,,,,
2190,NSW,,Woronora Heights,900000,2016,6,,,,
2191,NSW,,Woy Woy,600000,2016,6,,,,
2192,NSW,,Woy Woy Bay,600000,2016,6,,,,
2196,NSW,,Wyong Creek,480000,2016,6,,,,
3233,ACT,,,620500,2018,5,,Q2,Belconnen,
3234,ACT,,,655000,2018,5,,Q2,Gungahlin,
3235,ACT,,,758000,2018,5,,Q2,Molonglo Valley,
3236,ACT,,,975000,2018,5,,Q2,North Canberra,
3237,ACT,,,1400000,2018,5,,Q2,South Canberra,
3238,ACT,,,580000,2018,5,,Q2,Tuggeranong,
3239,ACT,,,658500,2018,5,,Q2,Weston Creek,
3240,ACT,,,840000,2018,5,,Q2,Woden,
3241,ACT,,,626500,2018,2,,Q1,Belconnen,
3242,ACT,,,718500,2018,2,,Q1,Gungahlin,
3243,ACT,,,860000,2018,2,,Q1,Molonglo Valley,
3244,ACT,,,1100000,2018,2,,Q1,North Canberra,
3245,ACT,,,1235000,2018,2,,Q1,South Canberra,
3246,ACT,,,570000,2018,2,,Q1,Tuggeranong,
3247,ACT,,,742500,2018,2,,Q1,Weston Creek,
3248,ACT,,,858500,2018,2,,Q1,Woden,
1,WA,Perth,Alexander Heights,415000,2018,4,,,,
2,WA,Perth,Alfred Cove,747500,2018,4,,,,
3,WA,Perth,Alkimos,400000,2018,4,,,,
5,WA,Perth,Applecross,1600000,2018,4,,,,
6,WA,Perth,Ardross,1000000,2018,4,,,,
7,WA,Perth,Armadale,260000,2018,4,,,,
8,WA,Perth,Ascot,660000,2018,4,,,,
9,WA,Perth,Ashby,460000,2018,4,,,,
10,WA,Perth,Ashfield,475000,2018,4,,,,
11,WA,Perth,Attadale,1147500,2018,4,,,,
12,WA,Perth,Atwell,520000,2018,4,,,,
13,WA,Perth,Aubin Grove,550000,2018,4,,,,
14,WA,Perth,Aveley,461250,2018,4,,,,
16,WA,Perth,Balcatta,496250,2018,4,,,,
17,WA,Perth,Baldivis,405000,2018,4,,,,
18,WA,Perth,Balga,335000,2018,4,,,,
19,WA,Perth,Ballajura,425000,2018,4,,,,
20,WA,Perth,Banjup,540000,2018,4,,,,
21,WA,Perth,Banksia Grove,400000,2018,4,,,,
23,WA,Perth,Bassendean,515000,2018,4,,,,
24,WA,Perth,Bateman,718500,2018,4,,,,
25,WA,Perth,Bayswater,570000,2018,4,,,,
26,WA,Perth,Beaconsfield,683500,2018,4,,,,
27,WA,Perth,Beckenham,400000,2018,4,,,,
28,WA,Perth,Bedford,631000,2018,4,,,,
29,WA,Perth,Bedfordale,693000,2018,4,,,,
30,WA,Perth,Beechboro,375000,2018,4,,,,
32,WA,Perth,Beeliar,501000,2018,4,,,,
33,WA,Perth,Beldon,460000,2018,4,,,,
35,WA,Perth,Bellevue,387500,2018,4,,,,
36,WA,Perth,Belmont,450000,2018,4,,,,
37,WA,Perth,Bennett Springs,453000,2018,4,,,,
38,WA,Perth,Bentley,470000,2018,4,,,,
39,WA,Perth,Bertram,382000,2018,4,,,,
40,WA,Perth,Bibra Lake,541500,2018,4,,,,
41,WA,Perth,Bickley,625000,2018,4,,,,
42,WA,Perth,Bicton,1050000,2018,4,,,,
43,WA,Perth,Booragoon,830000,2018,4,,,,
44,WA,Perth,Boya,585000,2018,4,,,,
45,WA,Perth,Brabham,400000,2018,4,,,,
46,WA,Perth,Brentwood,645000,2018,4,,,,
48,WA,Perth,Brookdale,290000,2018,4,,,,
49,WA,Perth,Bull Creek,700000,2018,4,,,,
50,WA,Perth,Bullsbrook,350000,2018,4,,,,
51,WA,Perth,Burns Beach,827000,2018,4,,,,
52,WA,Perth,Burswood,614000,2018,4,,,,
54,WA,Perth,Butler,400000,2018,4,,,,
55,WA,Perth,Byford,410000,2018,4,,,,
56,WA,Perth,Calista,280000,2018,4,,,,
57,WA,Perth,Camillo,270000,2018,4,,,,
59,WA,Perth,Canning Vale,560000,2018,4,,,,
60,WA,Perth,Cannington,405000,2018,4,,,,
62,WA,Perth,Cardup,795000,2018,4,,,,
63,WA,Perth,Carine,767500,2018,4,,,,
64,WA,Perth,Carlisle,510000,2018,4,,,,
65,WA,Perth,Carmel,638750,2018,4,,,,
66,WA,Perth,Carramar,516500,2018,4,,,,
67,WA,Perth,Casuarina,881200,2018,4,,,,
68,WA,Perth,Caversham,440000,2018,4,,,,
70,WA,Perth,Champion Lakes,425000,2018,4,,,,
71,WA,Perth,Chidlow,399000,2018,4,,,,
72,WA,Perth,Churchlands,1350000,2018,4,,,,
73,WA,Perth,City Beach,1781000,2018,4,,,,
74,WA,Perth,Claremont,1325000,2018,4,,,,
76,WA,Perth,Clarkson,392000,2018,4,,,,
77,WA,Perth,Cloverdale,435000,2018,4,,,,
78,WA,Perth,Cockburn Central,663500,2018,4,,,,
79,WA,Perth,Como,905000,2018,4,,,,
80,WA,Perth,Connolly,650000,2018,4,,,,
81,WA,Perth,Coogee,820000,2018,4,,,,
82,WA,Perth,Coolbellup,443500,2018,4,,,,
83,WA,Perth,Coolbinia,1115000,2018,4,,,,
84,WA,Perth,Cooloongup,287000,2018,4,,,,
85,WA,Perth,Cottesloe,2127500,2018,4,,,,
86,WA,Perth,Craigie,430000,2018,4,,,,
87,WA,Perth,Crawley,927500,2018,4,,,,
88,WA,Perth,Currambine,539000,2018,4,,,,
89,WA,Perth,Daglish,1047500,2018,4,,,,
90,WA,Perth,Dalkeith,2575000,2018,4,,,,
91,WA,Perth,Darch,545000,2018,4,,,,
92,WA,Perth,Darling Downs,485000,2018,4,,,,
93,WA,Perth,Darlington,580000,2018,4,,,,
94,WA,Perth,Dayton,474000,2018,4,,,,
95,WA,Perth,Dianella,600000,2018,4,,,,
96,WA,Perth,Doubleview,715000,2018,4,,,,
97,WA,Perth,Duncraig,685000,2018,4,,,,
98,WA,Perth,East Cannington,477500,2018,4,,,,
99,WA,Perth,East Fremantle,1100000,2018,4,,,,
100,WA,Perth,East Perth,1100000,2018,4,,,,
102,WA,Perth,East Victoria Park,635000,2018,4,,,,
103,WA,Perth,Eden Hill,407500,2018,4,,,,
104,WA,Perth,Edgewater,491000,2018,4,,,,
105,WA,Perth,Eglinton,424000,2018,4,,,,
106,WA,Perth,Ellenbrook,389000,2018,4,,,,
107,WA,Perth,Embleton,480000,2018,4,,,,
108,WA,Perth,Ferndale,420000,2018,4,,,,
109,WA,Perth,Floreat,1283500,2018,4,,,,
110,WA,Perth,Forrestdale,387500,2018,4,,,,
111,WA,Perth,Forrestfield,400000,2018,4,,,,
112,WA,Perth,Fremantle,773500,2018,4,,,,
114,WA,Perth,Girrawheen,348250,2018,4,,,,
115,WA,Perth,Glen Forrest,499000,2018,4,,,,
116,WA,Perth,Glendalough,450000,2018,4,,,,
118,WA,Perth,Golden Bay,368250,2018,4,,,,
119,WA,Perth,Gooseberry Hill,660000,2018,4,,,,
120,WA,Perth,Gosnells,322000,2018,4,,,,
121,WA,Perth,Greenmount,466000,2018,4,,,,
122,WA,Perth,Greenwood,505000,2018,4,,,,
123,WA,Perth,Guildford,638000,2018,4,,,,
124,WA,Perth,Gwelup,870500,2018,4,,,,
126,WA,Perth,Hamersley,530000,2018,4,,,,
127,WA,Perth,Hamilton Hill,475000,2018,4,,,,
128,WA,Perth,Hammond Park,525000,2018,4,,,,
129,WA,Perth,Harrisdale,520000,2018,4,,,,
130,WA,Perth,Haynes,520000,2018,4,,,,
131,WA,Perth,Hazelmere,449000,2018,4,,,,
132,WA,Perth,Heathridge,450000,2018,4,,,,
133,WA,Perth,Helena Valley,550000,2018,4,,,,
135,WA,Perth,Henley Brook,510000,2018,4,,,,
137,WA,Perth,Herne Hill,415000,2018,4,,,,
138,WA,Perth,High Wycombe,425000,2018,4,,,,
139,WA,Perth,Highgate,812500,2018,4,,,,
140,WA,Perth,Hilbert,375000,2018,4,,,,
141,WA,Perth,Hillarys,830000,2018,4,,,,
142,WA,Perth,Hillman,280000,2018,4,,,,
143,WA,Perth,Hilton,535000,2018,4,,,,
144,WA,Perth,Hocking,515000,2018,4,,,,
149,WA,Perth,Huntingdale,380000,2018,4,,,,
150,WA,Perth,Iluka,865000,2018,4,,,,
151,WA,Perth,Inglewood,820000,2018,4,,,,
152,WA,Perth,Innaloo,575000,2018,4,,,,
154,WA,Perth,Jandakot,675000,2018,4,,,,
155,WA,Perth,Jane Brook,518500,2018,4,,,,
156,WA,Perth,Jarrahdale,375000,2018,4,,,,
157,WA,Perth,Jindalee,575000,2018,4,,,,
158,WA,Perth,Jolimont,950000,2018,4,,,,
159,WA,Perth,Joondalup,511000,2018,4,,,,
160,WA,Perth,Joondanna,645000,2018,4,,,,
161,WA,Perth,Kalamunda,575000,2018,4,,,,
162,WA,Perth,Kallaroo,712000,2018,4,,,,
163,WA,Perth,Karawara,650000,2018,4,,,,
164,WA,Perth,Kardinya,630000,2018,4,,,,
165,WA,Perth,Karnup,390000,2018,4,,,,
166,WA,Perth,Karragullen,395000,2018,4,,,,
168,WA,Perth,Karrinyup,811000,2018,4,,,,
169,WA,Perth,Kelmscott,330000,2018,4,,,,
170,WA,Perth,Kensington,750000,2018,4,,,,
171,WA,Perth,Kenwick,349500,2018,4,,,,
172,WA,Perth,Kewdale,482500,2018,4,,,,
174,WA,Perth,Kiara,410000,2018,4,,,,
175,WA,Perth,Kingsley,565500,2018,4,,,,
176,WA,Perth,Kinross,480000,2018,4,,,,
177,WA,Perth,Koondoola,342500,2018,4,,,,
178,WA,Perth,Koongamia,320000,2018,4,,,,
181,WA,Perth,Kwinana Town Centre,310000,2018,4,,,,
182,WA,Perth,Landsdale,557500,2018,4,,,,
183,WA,Perth,Langford,346000,2018,4,,,,
184,WA,Perth,Lathlain,680000,2018,4,,,,
185,WA,Perth,Leda,300000,2018,4,,,,
186,WA,Perth,Leederville,935000,2018,4,,,,
187,WA,Perth,Leeming,670000,2018,4,,,,
188,WA,Perth,Lesmurdie,567500,2018,4,,,,
190,WA,Perth,Lockridge,314000,2018,4,,,,
191,WA,Perth,Lynwood,399500,2018,4,,,,
192,WA,Perth,Maddington,323000,2018,4,,,,
193,WA,Perth,Madeley,587000,2018,4,,,,
194,WA,Perth,Mahogany Creek,569000,2018,4,,,,
195,WA,Perth,Maida Vale,487500,2018,4,,,,
198,WA,Perth,Manning,835000,2018,4,,,,
199,WA,Perth,Marangaroo,429000,2018,4,,,,
201,WA,Perth,Mariginiup,750000,2018,4,,,,
202,WA,Perth,Marmion,865000,2018,4,,,,
203,WA,Perth,Martin,440000,2018,4,,,,
204,WA,Perth,Maylands,610000,2018,4,,,,
205,WA,Perth,Medina,233500,2018,4,,,,
206,WA,Perth,Melville,780000,2018,4,,,,
207,WA,Perth,Menora,930000,2018,4,,,,
208,WA,Perth,Merriwa,336250,2018,4,,,,
209,WA,Perth,Middle Swan,317500,2018,4,,,,
210,WA,Perth,Midland,343000,2018,4,,,,
211,WA,Perth,Midvale,345000,2018,4,,,,
213,WA,Perth,Mindarie,650000,2018,4,,,,
214,WA,Perth,Mirrabooka,360000,2018,4,,,,
215,WA,Perth,Morley,490000,2018,4,,,,
216,WA,Perth,Mosman Park,1300000,2018,4,,,,
217,WA,Perth,Mount Claremont,1321500,2018,4,,,,
218,WA,Perth,Mount Hawthorn,858000,2018,4,,,,
219,WA,Perth,Mount Helena,462500,2018,4,,,,
220,WA,Perth,Mount Lawley,940000,2018,4,,,,
221,WA,Perth,Mount Nasura,399500,2018,4,,,,
222,WA,Perth,Mount Pleasant,1020000,2018,4,,,,
223,WA,Perth,Mount Richon,430000,2018,4,,,,
224,WA,Perth,Mullaloo,680000,2018,4,,,,
225,WA,Perth,Mundaring,565000,2018,4,,,,
226,WA,Perth,Mundijong,420000,2018,4,,,,
227,WA,Perth,Munster,500000,2018,4,,,,
228,WA,Perth,Murdoch,663750,2018,4,,,,
229,WA,Perth,Myaree,720000,2018,4,,,,
231,WA,Perth,Nedlands,1600000,2018,4,,,,
233,WA,Perth,Nollamara,395000,2018,4,,,,
234,WA,Perth,Noranda,586500,2018,4,,,,
235,WA,Perth,North Beach,1100000,2018,4,,,,
236,WA,Perth,North Coogee,1130000,2018,4,,,,
237,WA,Perth,North Fremantle,1160000,2018,4,,,,
238,WA,Perth,North Lake,612500,2018,4,,,,
239,WA,Perth,North Perth,822500,2018,4,,,,
240,WA,Perth,Northbridge,1075000,2018,4,,,,
242,WA,Perth,O'Connor,395000,2018,4,,,,
243,WA,Perth,Oakford,832500,2018,4,,,,
244,WA,Perth,Ocean Reef,704500,2018,4,,,,
246,WA,Perth,Orange Grove,677500,2018,4,,,,
247,WA,Perth,Orelia,304500,2018,4,,,,
248,WA,Perth,Osborne Park,490000,2018,4,,,,
249,WA,Perth,Padbury,525000,2018,4,,,,
250,WA,Perth,Palmyra,600000,2018,4,,,,
251,WA,Perth,Parkerville,488000,2018,4,,,,
252,WA,Perth,Parkwood,460000,2018,4,,,,
253,WA,Perth,Parmelia,292500,2018,4,,,,
255,WA,Perth,Pearsall,441000,2018,4,,,,
257,WA,Perth,Peppermint Grove,3475000,2018,4,,,,
258,WA,Perth,Perth,846000,2018,4,,,,
260,WA,Perth,Piara Waters,522500,2018,4,,,,
261,WA,Perth,Pickering Brook,325000,2018,4,,,,
262,WA,Perth,Piesse Brook,810000,2018,4,,,,
264,WA,Perth,Port Kennedy,370000,2018,4,,,,
266,WA,Perth,Queens Park,420500,2018,4,,,,
267,WA,Perth,Quinns Rocks,452500,2018,4,,,,
269,WA,Perth,Redcliffe,450000,2018,4,,,,
270,WA,Perth,Ridgewood,370000,2018,4,,,,
271,WA,Perth,Riverton,625000,2018,4,,,,
272,WA,Perth,Rivervale,529000,2018,4,,,,
273,WA,Perth,Rockingham,382500,2018,4,,,,
274,WA,Perth,Roleystone,535000,2018,4,,,,
275,WA,Perth,Rossmoyne,1205000,2018,4,,,,
276,WA,Perth,Safety Bay,410000,2018,4,,,,
277,WA,Perth,Salter Point,1150000,2018,4,,,,
278,WA,Perth,Samson,553500,2018,4,,,,
279,WA,Perth,Sawyers Valley,427500,2018,4,,,,
280,WA,Perth,Scarborough,750000,2018,4,,,,
281,WA,Perth,Secret Harbour,435000,2018,4,,,,
282,WA,Perth,Serpentine,600000,2018,4,,,,
283,WA,Perth,Seville Grove,347500,2018,4,,,,
284,WA,Perth,Shelley,885000,2018,4,,,,
285,WA,Perth,Shenton Park,1215000,2018,4,,,,
286,WA,Perth,Shoalwater,450000,2018,4,,,,
287,WA,Perth,Sinagra,464500,2018,4,,,,
288,WA,Perth,Singleton,415000,2018,4,,,,
289,WA,Perth,Sorrento,907000,2018,4,,,,
290,WA,Perth,South Fremantle,1057500,2018,4,,,,
291,WA,Perth,South Guildford,515000,2018,4,,,,
292,WA,Perth,South Lake,430000,2018,4,,,,
293,WA,Perth,South Perth,1185000,2018,4,,,,
294,WA,Perth,Southern River,550000,2018,4,,,,
295,WA,Perth,Spearwood,470000,2018,4,,,,
296,WA,Perth,St James,536250,2018,4,,,,
297,WA,Perth,Stirling,800000,2018,4,,,,
298,WA,Perth,Stoneville,500000,2018,4,,,,
299,WA,Perth,Stratton,330000,2018,4,,,,
300,WA,Perth,Subiaco,1250000,2018,4,,,,
301,WA,Perth,Success,514000,2018,4,,,,
302,WA,Perth,Swan View,360000,2018,4,,,,
303,WA,Perth,Swanbourne,1523000,2018,4,,,,
305,WA,Perth,Tapping,486750,2018,4,,,,
308,WA,Perth,The Vines,625000,2018,4,,,,
309,WA,Perth,Thornlie,385000,2018,4,,,,
310,WA,Perth,Treeby,520000,2018,4,,,,
311,WA,Perth,Trigg,1150000,2018,4,,,,
312,WA,Perth,Tuart Hill,530000,2018,4,,,,
313,WA,Perth,Two Rocks,375000,2018,4,,,,
314,WA,Perth,Upper Swan,560000,2018,4,,,,
315,WA,Perth,Victoria Park,634500,2018,4,,,,
316,WA,Perth,Viveash,490500,2018,4,,,,
317,WA,Perth,Waikiki,369000,2018,4,,,,
318,WA,Perth,Walliston,460000,2018,4,,,,
319,WA,Perth,Wandi,507000,2018,4,,,,
321,WA,Perth,Wanneroo,420000,2018,4,,,,
322,WA,Perth,Warnbro,322500,2018,4,,,,
323,WA,Perth,Warwick,555000,2018,4,,,,
324,WA,Perth,Waterford,894250,2018,4,,,,
325,WA,Perth,Watermans Bay,1030000,2018,4,,,,
326,WA,Perth,Wattle Grove,503500,2018,4,,,,
328,WA,Perth,Wellard,412500,2018,4,,,,
330,WA,Perth,Wembley,1025000,2018,4,,,,
331,WA,Perth,Wembley Downs,1100000,2018,4,,,,
332,WA,Perth,West Leederville,1162500,2018,4,,,,
333,WA,Perth,West Perth,685000,2018,4,,,,
334,WA,Perth,West Swan,540000,2018,4,,,,
335,WA,Perth,Westminster,383000,2018,4,,,,
336,WA,Perth,Whitby,445000,2018,4,,,,
337,WA,Perth,White Gum Valley,745000,2018,4,,,,
340,WA,Perth,Willagee,530000,2018,4,,,,
341,WA,Perth,Willetton,710000,2018,4,,,,
342,WA,Perth,Wilson,515000,2018,4,,,,
343,WA,Perth,Winthrop,855000,2018,4,,,,
344,WA,Perth,Woodbridge,639500,2018,4,,,,
345,WA,Perth,Woodlands,960000,2018,4,,,,
346,WA,Perth,Woodvale,602000,2018,4,,,,
347,WA,Perth,Wooroloo,367500,2018,4,,,,
349,WA,Perth,Yanchep,399500,2018,4,,,,
350,WA,Perth,Yangebup,435000,2018,4,,,,
351,WA,Perth,Yokine,633000,2018,4,,,,
352,WA,Rest of WA,Rest of WA,372250,2017,11,,,,
4,WA,Perth,Anketell,,2018,4,,,,
15,WA,Perth,Bailup,,2018,4,,,,
22,WA,Perth,Baskerville,,2018,4,,,,
31,WA,Perth,Beechina,,2018,4,,,,
34,WA,Perth,Belhus,,2018,4,,,,
47,WA,Perth,Brigadoon,,2018,4,,,,
53,WA,Perth,Bushmead,,2018,4,,,,
58,WA,Perth,Canning Mills,,2018,4,,,,
61,WA,Perth,Carabooda,,2018,4,,,,
69,WA,Perth,Challenger,,2018,4,,,,
75,WA,Perth,Clarence,,2018,4,,,,
101,WA,Perth,East Rockingham,,2018,4,,,,
113,WA,Perth,Gidgegannup,,2018,4,,,,
117,WA,Perth,Gnangara,,2018,4,,,,
125,WA,Perth,Hacketts Gully,,2018,4,,,,
134,WA,Perth,Henderson,,2018,4,,,,
136,WA,Perth,Herdsman,,2018,4,,,,
145,WA,Perth,Hollywood,,2018,4,,,,
146,WA,Perth,Hope Valley,,2018,4,,,,
147,WA,Perth,Hopeland,,2018,4,,,,
148,WA,Perth,Hovea,,2018,4,,,,
153,WA,Perth,Jandabup,,2018,4,,,,
167,WA,Perth,Karrakup,,2018,4,,,,
173,WA,Perth,Keysbrook,,2018,4,,,,
179,WA,Perth,Kwinana,,2018,4,,,,
180,WA,Perth,Kwinana Beach,,2018,4,,,,
189,WA,Perth,Lexia,,2018,4,,,,
196,WA,Perth,Malaga,,2018,4,,,,
197,WA,Perth,Mandogalup,,2018,4,,,,
200,WA,Perth,Mardella,,2018,4,,,,
212,WA,Perth,Millendon,,2018,4,,,,
230,WA,Perth,Naval Base,,2018,4,,,,
232,WA,Perth,Neerabup,,2018,4,,,,
241,WA,Perth,Nowergup,,2018,4,,,,
245,WA,Perth,Oldbury,,2018,4,,,,
254,WA,Perth,Paulls Valley,,2018,4,,,,
256,WA,Perth,Peel Estate,,2018,4,,,,
259,WA,Perth,Perth Airport,,2018,4,,,,
263,WA,Perth,Pinjar,,2018,4,,,,
265,WA,Perth,Postans,,2018,4,,,,
268,WA,Perth,Red Hill,,2018,4,,,,
304,WA,Perth,Tamala Park,,2018,4,,,,
306,WA,Perth,The Lakes,,2018,4,,,,
307,WA,Perth,The Spectacles,,2018,4,,,,
320,WA,Perth,Wangara,,2018,4,,,,
327,WA,Perth,Wattleup,,2018,4,,,,
329,WA,Perth,Welshpool,,2018,4,,,,
338,WA,Perth,Whiteman,,2018,4,,,,
339,WA,Perth,Wilbinga,,2018,4,,,,
348,WA,Perth,Wungong,,2018,4,,,,
2221,SA,Adelaide Hills,Bradbury,,2017,3,,Q1,,
2225,SA,Adelaide Hills,Carey Gully,,2017,3,,Q1,,
2227,SA,Adelaide Hills,Castambul,,2017,3,,Q1,,
2229,SA,Adelaide Hills,Cherryville,,2017,3,,Q1,,
2231,SA,Adelaide Hills,Cleland,,2017,3,,Q1,,
2237,SA,Adelaide Hills,Dorset Vale,,2017,3,,Q1,,
2241,SA,Adelaide Hills,Heathfield,,2017,3,,Q1,,
2243,SA,Adelaide Hills,Horsnell Gully,,2017,3,,Q1,,
2245,SA,Adelaide Hills,Humbug Scrub,,2017,3,,Q1,,
2247,SA,Adelaide Hills,Ironbank,,2017,3,,Q1,,
2249,SA,Adelaide Hills,Longwood,,2017,3,,Q1,,
2251,SA,Adelaide Hills,Marble Hill,,2017,3,,Q1,,
2253,SA,Adelaide Hills,Montacute,,2017,3,,Q1,,
2255,SA,Adelaide Hills,Mount George,,2017,3,,Q1,,
2261,SA,Adelaide Hills,Piccadilly,,2017,3,,Q1,,
2265,SA,Adelaide Hills,Scott Creek,,2017,3,,Q1,,
2279,SA,Adelaide Hills,Waterfall Gully,,2017,3,,Q1,,
2307,SA,Burnside,Horsnell Gully,,2017,3,,Q1,,
2315,SA,Burnside,Leawood Gardens,,2017,3,,Q1,,
2337,SA,Burnside,Waterfall Gully,,2017,3,,Q1,,
