Suburb,City,State,StateCode,Latitude,Longitude,District,PostCode,SuburbId
"Huntly","Melbourne","Victoria","VIC",-36.667075,144.331972,"","3551",6590
"Huntly North","Melbourne","Victoria","VIC",-36.587872,144.333014,"","3551",6591
"Huon","Melbourne","Victoria","VIC",-36.220609,147.066979,"","3695",6592
"Huon Creek","Melbourne","Victoria","VIC",-36.155912,146.82033,"","3691",6593
"Hurstbridge","Melbourne","Victoria","VIC",-37.640166,145.192477,"","3099",6598
"Icy Creek","Melbourne","Victoria","VIC",-37.883797,146.096614,"","3833",6613
"Iguana Creek","Melbourne","Victoria","VIC",-37.761015,147.355471,"","3875",6617
"Illabarook","Melbourne","Victoria","VIC",-37.826653,143.645921,"","3351",6624
"Illawarra","Melbourne","Victoria","VIC",-37.053668,142.688557,"","3381",6627
"Illowa","Melbourne","Victoria","VIC",-38.32991,142.411507,"","3282",6630
"Indented Head","Melbourne","Victoria","VIC",-38.139121,144.711239,"","3223",6639
"Indigo Valley","Melbourne","Victoria","VIC",-36.180108,146.718878,"","3688",6641
"Inglewood","Melbourne","Victoria","VIC",-36.576463,143.868955,"","3517",6656
"Ingliston","Melbourne","Victoria","VIC",-37.64379,144.289282,"","3342",6658
"Inkerman","Melbourne","Victoria","VIC",-36.807319,143.678195,"","3472",6662
"Invergordon","Melbourne","Victoria","VIC",-36.180455,145.63162,"","3636",6682
"Inverleigh","Melbourne","Victoria","VIC",-38.100967,144.058343,"","3321",6686
"Inverloch","Melbourne","Victoria","VIC",-38.632958,145.729641,"","3996",6687
"Iona","Melbourne","Victoria","VIC",-38.123346,145.70413,"","3815",6692
"Iraak","Melbourne","Victoria","VIC",-34.429715,142.353874,"","3494",6694
"Irishtown","Melbourne","Victoria","VIC",-37.153711,144.23221,"","3451",6697
"Irrewarra","Melbourne","Victoria","VIC",-38.316082,143.647693,"","3249",6712
"Irrewillipe","Melbourne","Victoria","VIC",-38.405265,143.401036,"","3249",6713
"Irrewillipe East","Melbourne","Victoria","VIC",-38.434643,143.483722,"","3249",6714
"Ivanhoe","Melbourne","Victoria","VIC",-37.764016,145.044798,"","8576",6734
"Ivanhoe","Melbourne","Victoria","VIC",-37.76964,145.041425,"","3079",6735
"Ivanhoe East","Melbourne","Victoria","VIC",-37.77283,145.059401,"","3079",6737
"Ivanhoe North","Melbourne","Victoria","VIC",-37.723105,145.018195,"","3079",6738
"Jacana","Melbourne","Victoria","VIC",-37.690301,144.915729,"","3047",6743
"Jack River","Melbourne","Victoria","VIC",-38.552888,146.581578,"","3971",6744
"Jam Jerrup","Melbourne","Victoria","VIC",-38.324246,145.521237,"","3984",6765
"Jamieson","Melbourne","Victoria","VIC",-37.300724,146.13588,"","3723",6774
"Jan Juc","Melbourne","Victoria","VIC",-38.344147,144.303646,"","3228",6777
"Jancourt","Melbourne","Victoria","VIC",-38.368137,143.097811,"","3266",6778
"Jancourt East","Melbourne","Victoria","VIC",-38.38846,143.146555,"","3266",6779
"Jarklin","Melbourne","Victoria","VIC",-36.269461,143.966665,"","3517",6789
"Jarrahmond","Melbourne","Victoria","VIC",-37.699983,148.407389,"","3888",6792
"Jarvis Creek","Melbourne","Victoria","VIC",-36.183484,147.224125,"","3700",6794
"Jeetho","Melbourne","Victoria","VIC",-38.394683,145.741066,"","3945",6801
"Jeffcott","Melbourne","Victoria","VIC",-36.350942,143.112537,"","3480",6802
"Jeffcott North","Melbourne","Victoria","VIC",-36.28673,143.109711,"","3480",6803
"Jeparit","Melbourne","Victoria","VIC",-36.14057,141.987191,"","3423",6816
"Jil Jil","Melbourne","Victoria","VIC",-35.834959,142.992658,"","3483",6845
"Jilpanger","Melbourne","Victoria","VIC",-37.783465,145.175907,"","3409",6848
"Jindivick","Melbourne","Victoria","VIC",-38.026908,145.898815,"","3818",6858
"Joel Joel","Melbourne","Victoria","VIC",-37.006333,142.990618,"","3381",6868
"Joel South","Melbourne","Victoria","VIC",-37.056742,143.049734,"","3381",6869
"Johanna","Melbourne","Victoria","VIC",-38.757603,143.380466,"","3238",6871
"Johnsonville","Melbourne","Victoria","VIC",-37.820156,147.830563,"","3902",6875
"Joyces Creek","Melbourne","Victoria","VIC",-37.087397,143.993953,"","3462",6891
"Jumbuk","Melbourne","Victoria","VIC",-38.398143,146.424652,"","3869",6904
"Jumbunna","Melbourne","Victoria","VIC",-38.470573,145.77112,"","3951",6905
"Junction Village","Melbourne","Victoria","VIC",-38.138435,145.294077,"","3977",6911
"Jung","Melbourne","Victoria","VIC",-36.607806,142.360074,"","3401",6915
"Jungaburra","Melbourne","Victoria","VIC",-36.055885,144.287813,"","3575",6916
"Junortoun","Melbourne","Victoria","VIC",-36.773334,144.360111,"","3551",6917
"Kaarimba","Melbourne","Victoria","VIC",-36.16323,145.301771,"","3635",6919
"Kadnook","Melbourne","Victoria","VIC",-37.14572,141.385313,"","3318",6925
"Kalimna","Melbourne","Victoria","VIC",-37.857772,147.922922,"","3909",6952
"Kalimna West","Melbourne","Victoria","VIC",-37.865159,147.951995,"","3909",6953
"Kalkallo","Melbourne","Victoria","VIC",-37.529372,144.947106,"","3064",6955
"Kalkee","Melbourne","Victoria","VIC",-36.547269,142.209253,"","3401",6956
"Kallista","Melbourne","Victoria","VIC",-37.900585,145.410171,"","3791",6961
"Kalorama","Melbourne","Victoria","VIC",-37.816839,145.367371,"","3766",6964
"Kalpienung","Melbourne","Victoria","VIC",-35.780006,143.259314,"","3529",6965
"Kamarooka","Melbourne","Victoria","VIC",-36.458285,144.380317,"","3570",6971
"Kanagulk","Melbourne","Victoria","VIC",-37.12889,141.848527,"","3401",6980
"Kancoona","Melbourne","Victoria","VIC",-36.558,146.977219,"","3691",6983
"Kangaroo Ground","Melbourne","Victoria","VIC",-37.692032,145.215528,"","3097",6993
"Kaniva","Melbourne","Victoria","VIC",-36.377563,141.244901,"","3419",7006
"Kanumbra","Melbourne","Victoria","VIC",-37.044608,145.671963,"","3719",7011
"Kanya","Melbourne","Victoria","VIC",-36.782368,142.998913,"","3381",7013
"Kanyapella","Melbourne","Victoria","VIC",-36.096733,144.88293,"","3564",7015
"Karabeal","Melbourne","Victoria","VIC",-37.602979,142.21249,"","3294",7025
"Kardella","Melbourne","Victoria","VIC",-38.426697,145.866891,"","3951",7037
"Kardella South","Melbourne","Victoria","VIC",-38.449367,145.877524,"","3950",7038
"Kariah","Melbourne","Victoria","VIC",-38.147055,143.22677,"","3260",7041
"Karingal","Melbourne","Victoria","VIC",-38.143729,145.160676,"","3199",7043
"Karingal Centre","Melbourne","Victoria","VIC",-38.143729,145.160676,"","3199",7044
"Karnak","Melbourne","Victoria","VIC",-36.865321,141.486565,"","3401",7051
"Karramomus","Melbourne","Victoria","VIC",-36.527144,145.455292,"","3631",7061
"Karyrie","Melbourne","Victoria","VIC",-35.902049,142.869123,"","3483",7074
"Katamatite","Melbourne","Victoria","VIC",-36.078387,145.688645,"","3649",7075
"Katamatite East","Melbourne","Victoria","VIC",-36.026336,145.760116,"","3649",7076
"Katandra","Melbourne","Victoria","VIC",-36.246185,145.582937,"","3634",7077
"Katandra West","Melbourne","Victoria","VIC",-36.232428,145.55947,"","3634",7078
"Katunga","Melbourne","Victoria","VIC",-35.973776,145.460399,"","3640",7086
"Kawarren","Melbourne","Victoria","VIC",-38.482629,143.580706,"","3249",7089
"Kealba","Melbourne","Victoria","VIC",-37.742331,144.825918,"","3021",7094
"Keely","Melbourne","Victoria","VIC",-35.853908,144.244267,"","3568",7101
"Keilor","Melbourne","Victoria","VIC",-37.718965,144.834166,"","3036",7106
"Keilor Downs","Melbourne","Victoria","VIC",-37.725726,144.811346,"","3038",7107
"Keilor East","Melbourne","Victoria","VIC",-37.736264,144.796336,"","3033",7108
"Keilor Lodge","Melbourne","Victoria","VIC",-37.695768,144.797032,"","3038",7109
"Keilor North","Melbourne","Victoria","VIC",-37.704771,144.814229,"","3036",7110
"Keilor Park","Melbourne","Victoria","VIC",-37.72465,144.850373,"","3042",7111
"Kellalac","Melbourne","Victoria","VIC",-36.389971,142.394232,"","3393",7117
"Kelvin View","Melbourne","Victoria","VIC",-36.819963,145.659889,"","3666",7132
"Kenley","Melbourne","Victoria","VIC",-34.856397,143.341123,"","3597",7146
"Kenmare","Melbourne","Victoria","VIC",-35.930786,142.238991,"","3395",7147
"Kennedys Creek","Melbourne","Victoria","VIC",-38.5969,143.248332,"","3239",7155
"Kennett River","Melbourne","Victoria","VIC",-38.666687,143.86199,"","3221",7156
"Kensington","Melbourne","Victoria","VIC",-37.794333,144.929217,"","3031",7158
"Keon Park","Melbourne","Victoria","VIC",-37.694672,145.011907,"","3073",7179
"Kerang","Melbourne","Victoria","VIC",-35.735049,143.918869,"","3579",7185
"Kerang East","Melbourne","Victoria","VIC",-35.786359,144.019485,"","3579",7186
"Kergunyah","Melbourne","Victoria","VIC",-36.327114,147.028202,"","3691",7188
"Kergunyah South","Melbourne","Victoria","VIC",-36.436723,147.025753,"","3691",7189
"Kernot","Melbourne","Victoria","VIC",-38.426639,145.597787,"","3979",7191
"Kerrie","Melbourne","Victoria","VIC",-37.390614,144.697088,"","3434",7193
"Kerrimuir","Melbourne","Victoria","VIC",-37.805767,145.136413,"","3129",7195
"Kerrisdale","Melbourne","Victoria","VIC",-37.143394,145.255997,"","3660",7196
"Kevington","Melbourne","Victoria","VIC",-37.359361,146.164392,"","3723",7203
"Kew","Melbourne","Victoria","VIC",-37.797982,145.053727,"","3101",7205
"Kew East","Melbourne","Victoria","VIC",-37.796246,145.049017,"","3102",7206
"Kewell","Melbourne","Victoria","VIC",-36.449414,142.422325,"","3390",7209
"Keysborough","Melbourne","Victoria","VIC",-37.989707,145.149037,"","3173",7212
"Kialla","Melbourne","Victoria","VIC",-36.441919,145.431805,"","3631",7223
"Kialla East","Melbourne","Victoria","VIC",-36.464199,145.49652,"","3631",7225
"Kialla West","Melbourne","Victoria","VIC",-36.493475,145.388775,"","3631",7226
"Kiata","Melbourne","Victoria","VIC",-36.402759,141.79328,"","3418",7236
"Kiewa","Melbourne","Victoria","VIC",-36.257773,147.006831,"","3691",7243
"Kilcunda","Melbourne","Victoria","VIC",-38.549173,145.475411,"","3995",7252
"Killara","Melbourne","Victoria","VIC",-36.139381,146.952314,"","3691",7259
"Killara","Melbourne","Victoria","VIC",-37.757082,141.407391,"","3312",7261
"Killarney","Melbourne","Victoria","VIC",-38.338738,142.329837,"","3283",7263
"Killawarra","Melbourne","Victoria","VIC",-36.261795,146.248744,"","3678",7267
"Killingworth","Melbourne","Victoria","VIC",-37.17841,145.423769,"","3717",7272
"Kilmany","Melbourne","Victoria","VIC",-38.111797,146.89434,"","3851",7276
"Kilmore","Melbourne","Victoria","VIC",-37.296087,144.952105,"","3764",7277
"Kilmore East","Melbourne","Victoria","VIC",-37.290344,144.986752,"","3764",7278
"Kilsyth","Melbourne","Victoria","VIC",-37.802304,145.312198,"","3137",7279
"Kilsyth South","Melbourne","Victoria","VIC",-37.829539,145.302768,"","3137",7280
"Kimbolton","Melbourne","Victoria","VIC",-36.915031,144.492447,"","3551",7285
"King Valley","Melbourne","Victoria","VIC",-36.700879,146.416954,"","3678",7304
"Kinglake","Melbourne","Victoria","VIC",-37.481664,145.277344,"","3763",7308
"Kinglake Central","Melbourne","Victoria","VIC",-37.499561,145.306244,"","3757",7309
"Kinglake West","Melbourne","Victoria","VIC",-37.476703,145.235661,"","3757",7310
"Kingower","Melbourne","Victoria","VIC",-36.608608,143.7543,"","3517",7312
"Kings Park","Melbourne","Victoria","VIC",-37.734277,144.780872,"","3021",7321
"Kingsbury","Melbourne","Victoria","VIC",-37.714064,145.035103,"","3083",7326
"Kingston","Melbourne","Victoria","VIC",-37.372652,143.954309,"","3364",7343
"Kingsville","Melbourne","Victoria","VIC",-37.812635,144.881803,"","3012",7352
"Kingsville West","Melbourne","Victoria","VIC",-37.795059,144.866197,"","3012",7353
"Kinnabulla","Melbourne","Victoria","VIC",-35.899008,142.795867,"","3483",7362
"Kinypanial","Melbourne","Victoria","VIC",-36.331469,143.83557,"","3520",7365
"Kirkstall","Melbourne","Victoria","VIC",-38.270741,142.3132,"","3283",7379
"Kirwans Bridge","Melbourne","Victoria","VIC",-36.744541,145.138681,"","3608",7387
"Kithbrook","Melbourne","Victoria","VIC",-36.816064,145.731831,"","3666",7389
"Knebsworth","Melbourne","Victoria","VIC",-38.000472,141.870835,"","3286",7396
"Knowsley","Melbourne","Victoria","VIC",-36.82727,144.595092,"","3523",7400
"Knox City Centre","Melbourne","Victoria","VIC",-37.869224,145.241382,"","3152",7401
"Knoxfield","Melbourne","Victoria","VIC",-37.888895,145.248383,"","3180",7402
"Koallah","Melbourne","Victoria","VIC",-38.293712,143.241732,"","3260",7405
"Kobyboyn","Melbourne","Victoria","VIC",-37.063101,145.377609,"","3660",7407
"Koetong","Melbourne","Victoria","VIC",-36.104644,147.538225,"","3704",7408
"Kolora","Melbourne","Victoria","VIC",-38.136481,142.882808,"","3265",7419
"Kongwak","Melbourne","Victoria","VIC",-38.518208,145.703644,"","3951",7425
"Konongwootong","Melbourne","Victoria","VIC",-37.531865,141.681426,"","3315",7427
"Koo Wee Rup","Melbourne","Victoria","VIC",-38.19937,145.490761,"","3981",7428
"Koo Wee Rup North","Melbourne","Victoria","VIC",-38.167334,145.520264,"","3981",7429
"Kooloonong","Melbourne","Victoria","VIC",-34.878403,143.147981,"","3597",7439
"Koonda","Melbourne","Victoria","VIC",-36.517272,145.732214,"","3669",7446
"Koondrook","Melbourne","Victoria","VIC",-35.64272,144.108584,"","3580",7448
"Koonoomoo","Melbourne","Victoria","VIC",-35.860574,145.560223,"","3644",7453
"Koonwarra","Melbourne","Victoria","VIC",-38.547015,145.948111,"","3954",7457
"Kooreh","Melbourne","Victoria","VIC",-36.641341,143.384603,"","3478",7466
"Koorlong","Melbourne","Victoria","VIC",-34.264174,142.096554,"","3501",7470
"Kooroocheang","Melbourne","Victoria","VIC",-37.285444,144.034028,"","3364",7472
"Koorooman","Melbourne","Victoria","VIC",-38.467534,146.011056,"","3953",7473
"Kooyong","Melbourne","Victoria","VIC",-37.840702,145.032101,"","3144",7479
"Koriella","Melbourne","Victoria","VIC",-37.151763,145.650622,"","3714",7485
"Korobeit","Melbourne","Victoria","VIC",-37.576312,144.34186,"","3341",7486
"Koroit","Melbourne","Victoria","VIC",-38.292155,142.367405,"","3282",7487
"Korong Vale","Melbourne","Victoria","VIC",-36.356586,143.705869,"","3520",7488
"Koroop","Melbourne","Victoria","VIC",-35.743107,144.07558,"","3579",7489
"Korrine","Melbourne","Victoria","VIC",-38.532849,145.652943,"","3979",7492
"Korumburra","Melbourne","Victoria","VIC",-38.431929,145.823567,"","3950",7493
"Korumburra South","Melbourne","Victoria","VIC",-38.459162,145.821233,"","3950",7494
"Korweinguboora","Melbourne","Victoria","VIC",-37.452037,144.134899,"","3461",7496
"Kotta","Melbourne","Victoria","VIC",-36.192354,144.526275,"","3565",7501
"Kotupna","Melbourne","Victoria","VIC",-36.145467,145.165703,"","3638",7502
"Koyuga","Melbourne","Victoria","VIC",-36.209813,144.909518,"","3622",7508
"Koyuga South","Melbourne","Victoria","VIC",-36.269418,144.850248,"","3621",7509
"Krowera","Melbourne","Victoria","VIC",-38.436892,145.674615,"","3945",7517
"Kulwin","Melbourne","Victoria","VIC",-35.066719,142.655764,"","3490",7538
"Kunat","Melbourne","Victoria","VIC",-35.544116,143.527287,"","3585",7543
"Kunyung","Melbourne","Victoria","VIC",-38.191618,145.079095,"","3930",7556
"Kurraca","Melbourne","Victoria","VIC",-36.517281,143.613413,"","3518",7565
"Kurraca West","Melbourne","Victoria","VIC",-36.504624,143.556361,"","3518",7566
"Kurting","Melbourne","Victoria","VIC",-36.53964,143.811981,"","3517",7575
"Kurunjang","Melbourne","Victoria","VIC",-37.675127,144.58855,"","3337",7577
"Ky Valley","Melbourne","Victoria","VIC",-36.283644,145.005483,"","3621",7586
"Ky West","Melbourne","Victoria","VIC",-36.311817,144.981282,"","3621",7587
"Kyabram","Melbourne","Victoria","VIC",-37.659566,144.936295,"","3619",7588
"Kyabram","Melbourne","Victoria","VIC",-36.308063,145.049552,"","3620",7589
"Kyabram South","Melbourne","Victoria","VIC",-36.387099,145.068133,"","3620",7590
"Kyneton","Melbourne","Victoria","VIC",-37.248467,144.453354,"","3444",7602
"Kyneton South","Melbourne","Victoria","VIC",-37.286853,144.445689,"","3444",7603
"La Trobe University","Melbourne","Victoria","VIC",-37.721328,145.047012,"","3083",7610
"La Trobe University","Melbourne","Victoria","VIC",-37.721328,145.047012,"","3086",7611
"Laanecoorie","Melbourne","Victoria","VIC",-36.827056,143.904434,"","3463",7612
"Laang","Melbourne","Victoria","VIC",-38.354958,142.814975,"","3265",7613
"Labertouche","Melbourne","Victoria","VIC",-38.049843,145.82875,"","3816",7614
"Laburnum","Melbourne","Victoria","VIC",-37.821142,145.145303,"","3130",7616
"Laceby","Melbourne","Victoria","VIC",-36.415491,146.296,"","3678",7617
"Ladys Pass","Melbourne","Victoria","VIC",-36.829301,144.710782,"","3523",7624
"Laen","Melbourne","Victoria","VIC",-36.452296,142.780344,"","3480",7626
"Laen East","Melbourne","Victoria","VIC",-36.395951,142.893872,"","3480",7627
"Laen North","Melbourne","Victoria","VIC",-36.382094,142.804115,"","3480",7628
"Lah","Melbourne","Victoria","VIC",-36.128411,142.420452,"","3393",7637
"Laharum","Melbourne","Victoria","VIC",-36.946669,142.323875,"","3401",7638
"Lake Boga","Melbourne","Victoria","VIC",-35.461804,143.634454,"","3584",7651
"Lake Bolac","Melbourne","Victoria","VIC",-37.712432,142.839797,"","3351",7652
"Lake Buloke","Melbourne","Victoria","VIC",-36.202162,142.985275,"","3480",7656
"Lake Bunga","Melbourne","Victoria","VIC",-37.860751,148.035927,"","3909",7657
"Lake Charm","Melbourne","Victoria","VIC",-35.620733,143.804041,"","3581",7664
"Lake Condah","Melbourne","Victoria","VIC",-38.093159,141.794924,"","3303",7667
"Lake Eildon","Melbourne","Victoria","VIC",-37.187831,145.981618,"","3713",7673
"Lake Fyans","Melbourne","Victoria","VIC",-37.135366,142.627942,"","3381",7674
"Lake Gardens","Melbourne","Victoria","VIC",-37.545723,143.820973,"","3355",7675
"Lake Goldsmith","Melbourne","Victoria","VIC",-37.554684,143.36684,"","3373",7677
"Lake Lonsdale","Melbourne","Victoria","VIC",-37.047728,142.581813,"","3381",7689
"Lake Marmal","Melbourne","Victoria","VIC",-36.160504,143.513558,"","3525",7694
"Lake Meran","Melbourne","Victoria","VIC",-35.876065,143.800262,"","3579",7696
"Lake Moodemere","Melbourne","Victoria","VIC",-36.048737,146.380888,"","3685",7698
"Lake Mundi","Melbourne","Victoria","VIC",-37.563526,141.059286,"","3312",7700
"Lake Powell","Melbourne","Victoria","VIC",-34.714363,142.942108,"","3597",7704
"Lake Rowan","Melbourne","Victoria","VIC",-36.269962,146.002999,"","3727",7706
"Lake Tyers","Melbourne","Victoria","VIC",-37.841038,148.121299,"","3887",7712
"Lake Tyers Beach","Melbourne","Victoria","VIC",-37.859049,148.086768,"","3909",7713
"Lake Tyrrell","Melbourne","Victoria","VIC",-35.309,142.7795,"","3533",7714
"Lake Wellington","Melbourne","Victoria","VIC",-38.093591,147.319118,"","3851",7716
"Lake Wongan","Melbourne","Victoria","VIC",-37.594156,143.13746,"","3373",7719
"Lakes Entrance","Melbourne","Victoria","VIC",-37.881499,147.982787,"","3909",7727
"Lalbert","Melbourne","Victoria","VIC",-35.667621,143.374622,"","3542",7734
"Lalor","Melbourne","Victoria","VIC",-37.665857,145.017194,"","3075",7736
"Lalor Plaza","Melbourne","Victoria","VIC",-37.673141,145.016634,"","3075",7738
"Lancaster","Melbourne","Victoria","VIC",-36.314977,145.132099,"","3620",7751
"Lance Creek","Melbourne","Victoria","VIC",-38.559606,145.63577,"","3995",7752
"Lancefield","Melbourne","Victoria","VIC",-37.276795,144.731718,"","3435",7753
"Landsborough","Melbourne","Victoria","VIC",-37.004798,143.129581,"","3384",7757
"Landsborough West","Melbourne","Victoria","VIC",-37.012381,143.053574,"","3384",7759
"Lang Lang","Melbourne","Victoria","VIC",-38.264951,145.564762,"","3984",7768
"Lang Lang East","Melbourne","Victoria","VIC",-38.251513,145.656429,"","3984",7769
"Langdons Hill","Melbourne","Victoria","VIC",-37.413218,144.068068,"","3363",7770
"Langi Logan","Melbourne","Victoria","VIC",-37.393824,142.924496,"","3377",7775
"Langkoop","Melbourne","Victoria","VIC",-37.091858,141.062048,"","3318",7776
"Langley","Melbourne","Victoria","VIC",-37.149333,144.493373,"","3444",7777
"Langsborough","Melbourne","Victoria","VIC",-38.651487,146.675098,"","3971",7782
"Langwarrin","Melbourne","Victoria","VIC",-38.153809,145.185851,"","3910",7784
"Langwarrin South","Melbourne","Victoria","VIC",-38.198507,145.182526,"","3911",7785
"Lardner","Melbourne","Victoria","VIC",-38.205796,145.878189,"","3821",7803
"Larpent","Melbourne","Victoria","VIC",-38.359447,143.501999,"","3249",7809
"Larralea","Melbourne","Victoria","VIC",-38.021889,143.239049,"","3325",7811
"Lascelles","Melbourne","Victoria","VIC",-35.606765,142.578891,"","3487",7814
"Launching Place","Melbourne","Victoria","VIC",-37.780668,145.566625,"","3139",7838
"Lauriston","Melbourne","Victoria","VIC",-37.239435,144.368266,"","3444",7845
"Lavers Hill","Melbourne","Victoria","VIC",-38.679082,143.392452,"","3238",7849
"Laverton","Melbourne","Victoria","VIC",-37.866939,144.761748,"","3028",7852
"Laverton North","Melbourne","Victoria","VIC",-37.841653,144.795959,"","3026",7853
"Laverton Raaf","Melbourne","Victoria","VIC",-37.859941,144.760517,"","3027",7854
"Law Courts","Melbourne","Victoria","VIC",-38.185857,146.293728,"","8010",7856
"Lawler","Melbourne","Victoria","VIC",-36.378438,142.74228,"","3480",7860
"Lawloit","Melbourne","Victoria","VIC",-36.419148,141.463761,"","3418",7861
"Lawrence","Melbourne","Victoria","VIC",-37.313624,143.908197,"","3364",7864
"Leaghur","Melbourne","Victoria","VIC",-35.942274,143.818646,"","3537",7871
"Ledcourt","Melbourne","Victoria","VIC",-36.96876,142.515765,"","3385",7879
"Leichardt","Melbourne","Victoria","VIC",-36.691491,144.075949,"","3516",7897
"Leitchville","Melbourne","Victoria","VIC",-35.904018,144.301443,"","3567",7905
"Lemnos","Melbourne","Victoria","VIC",-36.351412,145.462046,"","3631",7908
"Leneva","Melbourne","Victoria","VIC",-36.214108,146.880042,"","3691",7915
"Leonards Hill","Melbourne","Victoria","VIC",-37.425757,144.115474,"","3461",7919
"Leongatha","Melbourne","Victoria","VIC",-38.476151,145.946299,"","3953",7921
"Leongatha North","Melbourne","Victoria","VIC",-38.447916,145.951052,"","3953",7922
"Leongatha South","Melbourne","Victoria","VIC",-38.532316,145.876434,"","3953",7923
"Leopold","Melbourne","Victoria","VIC",-38.183967,144.459914,"","3224",7925
"Lerderderg","Melbourne","Victoria","VIC",-37.51709,144.37593,"","3458",7927
"Leslie Manor","Melbourne","Victoria","VIC",-38.133271,143.356149,"","3260",7933
"Licola","Melbourne","Victoria","VIC",-37.626943,146.623726,"","3858",7956
"Licola North","Melbourne","Victoria","VIC",-37.516855,146.519643,"","3858",7957
"Lillico","Melbourne","Victoria","VIC",-38.122703,145.983115,"","3820",7974
"Lillicur","Melbourne","Victoria","VIC",-37.165285,143.554504,"","3371",7975
"Lillimur","Melbourne","Victoria","VIC",-36.361245,141.117251,"","3420",7976
"Lilliput","Melbourne","Victoria","VIC",-36.121433,146.471635,"","3682",7977
"Lilydale","Melbourne","Victoria","VIC",-37.755519,145.347707,"","3140",7978
"Lima","Melbourne","Victoria","VIC",-36.72564,145.957764,"","3673",7986
"Lima East","Melbourne","Victoria","VIC",-36.77625,145.989094,"","3673",7987
"Lima South","Melbourne","Victoria","VIC",-36.837181,146.007067,"","3673",7988
"Limestone","Melbourne","Victoria","VIC",-37.26528,145.484784,"","3717",7995
"Lindenow","Melbourne","Victoria","VIC",-37.800359,147.458491,"","3865",8009
"Lindenow South","Melbourne","Victoria","VIC",-37.825191,147.434619,"","3875",8010
"Lindsay","Melbourne","Victoria","VIC",-37.602358,141.067756,"","3312",8018
"Linga","Melbourne","Victoria","VIC",-35.173454,141.692549,"","3509",8020
"Linton","Melbourne","Victoria","VIC",-37.686374,143.562977,"","3360",8023
"Liparoo","Melbourne","Victoria","VIC",-34.819892,142.581157,"","3549",8027
"Lismore","Melbourne","Victoria","VIC",-37.953552,143.34368,"","3324",8032
"Litchfield","Melbourne","Victoria","VIC",-36.296777,142.845319,"","3480",8036
"Little Desert","Melbourne","Victoria","VIC",-36.48148,141.600922,"","3418",8041
"Little Hampton","Melbourne","Victoria","VIC",-37.359474,144.292594,"","3458",8044
"Little Lonsdale Street","Melbourne","Victoria","VIC",-37.811301,144.961819,"","8011",8049
"Llanelly","Melbourne","Victoria","VIC",-36.73205,143.857071,"","3551",8072
"Llowalong","Melbourne","Victoria","VIC",-37.918808,147.075738,"","3862",8074
"Loch","Melbourne","Victoria","VIC",-38.369038,145.709149,"","3945",8079
"Loch Sport","Melbourne","Victoria","VIC",-38.057683,147.568397,"","3851",8081
"Loch Valley","Melbourne","Victoria","VIC",-37.796392,146.010196,"","3833",8082
"Lochend","Melbourne","Victoria","VIC",-37.723924,148.494323,"","3888",8084
"Lockington","Melbourne","Victoria","VIC",-36.271227,144.481629,"","3563",8092
"Locksley","Melbourne","Victoria","VIC",-36.81576,145.35517,"","3665",8097
"Lockwood","Melbourne","Victoria","VIC",-36.811409,144.174268,"","3551",8098
"Lockwood South","Melbourne","Victoria","VIC",-36.844443,144.158421,"","3551",8099
"Loddon Vale","Melbourne","Victoria","VIC",-35.975089,143.944279,"","3575",8103
"Logan","Melbourne","Victoria","VIC",-36.622015,143.490756,"","3475",8106
"Londrigan","Melbourne","Victoria","VIC",-36.359305,146.401952,"","3678",8119
"Long Forest","Melbourne","Victoria","VIC",-37.648056,144.505,"","3340",8125
"Longerenong","Melbourne","Victoria","VIC",-36.671731,142.330787,"","3401",8138
"Longford","Melbourne","Victoria","VIC",-38.174621,147.088205,"","3851",8140
"Longlea","Melbourne","Victoria","VIC",-36.715051,144.415385,"","3551",8141
"Longwarry","Melbourne","Victoria","VIC",-38.111317,145.771421,"","3816",8146
"Longwarry North","Melbourne","Victoria","VIC",-38.081642,145.778367,"","3816",8147
"Longwood","Melbourne","Victoria","VIC",-36.802505,145.422992,"","3665",8148
"Lorne","Melbourne","Victoria","VIC",-38.518801,143.99579,"","3232",8161
"Lorquon","Melbourne","Victoria","VIC",-36.133321,141.749243,"","3418",8162
"Lower Moira","Melbourne","Victoria","VIC",-36.076784,144.991432,"","3639",8208
"Lower Norton","Melbourne","Victoria","VIC",-36.785779,142.083514,"","3401",8210
"Lower Plenty","Melbourne","Victoria","VIC",-37.730758,145.088118,"","3093",8213
"Lubeck","Melbourne","Victoria","VIC",-36.746935,142.548741,"","3381",8236
"Lucknow","Melbourne","Victoria","VIC",-37.793444,147.670367,"","3875",8242
"Lucyvale","Melbourne","Victoria","VIC",-36.274158,147.627143,"","3691",8244
"Lurg","Melbourne","Victoria","VIC",-36.58525,146.131035,"","3673",8259
"Lyal","Melbourne","Victoria","VIC",-36.929279,144.459509,"","3444",8265
"Lynbrook","Melbourne","Victoria","VIC",-38.050457,145.257531,"","3975",8270
"Lyndhurst","Melbourne","Victoria","VIC",-38.053275,145.244343,"","3975",8275
"Lyonville","Melbourne","Victoria","VIC",-37.392417,144.250813,"","3461",8288
"Lysterfield","Melbourne","Victoria","VIC",-37.926533,145.303402,"","3156",8291
"Lysterfield South","Melbourne","Victoria","VIC",-37.927092,145.291015,"","3156",8292
"Macarthur","Melbourne","Victoria","VIC",-38.034053,142.001047,"","3286",8303
